일자,브랜드,유형,제목,언론사,링크,요약
2026-06-22,스타벅스,기타 이슈,[르포] 전국 매장 멈춘 스타벅스…무엇을 가르쳤나,dkilbo.com,https://www.dkilbo.com/news/articleView.html?idxno=546742,"▲ 22일 오후 스타벅스 포항시청점 출입문에 역사 인식 및 사회적 감수성 교육 실시를 위한 조기 영업 종료 안내문이 부착돼 있다. 이부용 기자 22일 오후 3시, 평소 직장인과 시민들의 발길이 이어지던 스타벅스..."
2026-06-22,스타벅스,기타 이슈,[포토] 교육 위해 문 닫은 스타벅스,hankyung.com,https://www.hankyung.com/article/2026062211281,지난달 ‘탱크 데이’ 마케팅 논란으로 물의를 빚은 스타벅스코리아가 임직원 역사의식 교육을 위해 22일 오후 3시 전국 매장의 문을 닫았다.
2026-06-22,스타벅스,기타 이슈,"스타벅스, 전국 매장 첫 조기 폐점…전 직원 역사·사회적 감수성 교육",delighti.co.kr,https://www.delighti.co.kr/news/articleView.html?idxno=118022,"사진=스타벅스코리아 스타벅스코리아가 22일 오후 3시를 기해 전국 모든 매장의 영업을 조기 종료하고 전사 교육을 실시했다. 지난달 불거진 이른바 '탱크데이' 마케팅 논란에 대한 후속 조치로, 임직원의 역사 인식과..."
2026-06-22,스타벅스,기타 이슈,"[현장]불 꺼진 스타벅스, 첫 조기폐점 후 역사교육…신뢰 회복 계기될까",newsis.com,https://www.newsis.com/view/NISX20260622_0003678688,""" 22일 오후 2시50분께 서울 용산구의 한 스타벅스 매장. 직원이 테이블을 돌며 고객들에게 다가가 영업 종료... 이날 스타벅스 코리아는 '탱크데이' 마케팅 논란의 후속 조치로 매장에서 근무하는 파트너를 대상으로 역사..."
2026-06-22,스타벅스,기타 이슈,[포토] 사상 첫 영업 조기 종료한 스타벅스,asiatoday.co.kr,https://www.asiatoday.co.kr/kn/view.php?key=20260622010007678,스타벅스코리아가 전 매장 임직원 대상 역사 인식과 사회적 감수성 공감을 위한 교육 및 스타벅스 사명을 되새기는 브랜드 가치 위크숍 진행을 위해 오후 3시 영업 조기 종료를 밝힌 22일 불꺼진 서울시내 한...
2026-06-22,스타벅스,기타 이슈,'오후 3시' 문 닫은 스타벅스…전 직원 '열공' 통할까,news.mtn.co.kr,https://news.mtn.co.kr/news-detail/2026062216135262652,"스타벅스가 오늘 오후 3시 전국 매장 문을 일제히 닫고, 직원들을 대상으로 역사 교육을 실시했습니다.... [기사내용]가림막이 내려지고 불꺼진 스타벅스. 손님들은 발길을 돌리고 직원들은 매장 정리에 나섭니다...."
2026-06-22,스타벅스,기타 이슈,"[현장속으로]오후 3시 문 닫은 스타벅스…""탱크데이 사태 재발 방지""",namdonews.com,https://www.namdonews.com/news/articleView.html?idxno=914410,""" 22일 오후 2시 50분께 광주 신세계백화점 지하 1층 스타벅스 광주신세계점. 평소라면 주말 오후 커피를 주문하는 고객들로 붐빌 시간이지만 이날 매장 앞의 풍경은 달랐다. 직원들은 입고 있던 스타벅스 유니폼을..."
2026-06-22,스타벅스,기타 이슈,"탱크데이 후 스타벅스 카드, 이용 줄고 해지 늘었다[only이데일리]",edaily.co.kr,https://www.edaily.co.kr/news/newspath.asp?newsid=04237766645484344,스타벅스 ‘탱크데이’ 논란이 실제 소비 데이터에도 일부 반영된 것으로 나타났다. 논란 이후 스타벅스 제휴카드 이용은 감소하고 해지 건수는 증가했다. 다만 카드 회원 수나 전체 이용 실적에는 큰 변화가 나타나지...
2026-06-22,스타벅스,기타 이슈,오후 3시 불꺼진 스타벅스… 전직원 '역사교육',jbnews.com,https://www.jbnews.com/news/articleView.html?idxno=1506352,받은 스타벅스코리아가 22일 충청권 매장을 포함한 전국 모든 매장의 영업을 조기 종료하고 전 직원을 대상으로 역사 인식 및 사회적 감수성 교육을 실시했다. 스타벅스코리아는 이날 오후 3시를 기해 전국 2천160여 개...
2026-06-22,스타벅스,기타 이슈,"""민주화운동 폄하는 韓정체성 훼손""…스타벅스, 역사인식 교육",mk.co.kr,https://www.mk.co.kr/article/12080137,"한 스타벅스 매장에 한 남성 고객이 발을 들이자, 직원의 안내 목소리가 들려왔다. 해당 고객은 휴대전화를 들어 시간을 확인하고는 발길을 돌렸다. 지난달 일명 '탱크데이' 마케팅 논란을 빚은 스타벅스 코리아가 모든..."
2026-06-22,스타벅스,기타 이슈,"스타벅스, 22일 오후 3시 '영업 조기 종료'",idaegu.com,https://www.idaegu.com/news/articleView.html?idxno=663788,스타벅스코리아가 22일 오후 3시를 기해 전국 모든 매장의 영업을 일제히 조기 종료했다. 지난달 발생한... 이날 오후 대구 수성구 한 스타벅스 매장에 영업을 조기 종료한다는 안내문이 붙어 있다.
2026-06-22,스타벅스,기타 이슈,스타벅스 전 직원 대상 역사교육…광주 시민사회 “진정성 필요”,segyebiz.com,http://www.segyebiz.com/newsView/20260622515250?OutUrl=naver,22일 서울의 한 스타벅스 매장에 영업 조기종료 안내문이 붙어 있다. 스타벅스는 이날 개점 이래 최초로 전 점포 영업을 오후 3시에 조기 종료하고 ‘탱크데이 마케팅 사태’ 관련 역사인식·사회적감수성 교육을...
2026-06-22,스타벅스,기타 이슈,스타벅스 전국 매장 오후 3시 마감…전 직원 역사 교육,news.tvchosun.com,https://news.tvchosun.com/site/data/html_dir/2026/06/22/2026062290245.html,스타벅스코리아는 22일 오후 3시에 전국 모든 매장의 영업을 조기 종료했다고 밝혔다. 지난달 발생한 이른바... 스타벅스가 영업을 조기 종료하는 건 지난 1999년 국내 1호점인 이화여대점이 문을 연 이래 처음이다....
2026-06-22,스타벅스,기타 이슈,"오후 4시 스타벅스 매장 불 꺼지고, 민주주의 교육 시작됐다 [현장]",hani.co.kr,https://www.hani.co.kr/arti/economy/economy_general/1264721.html,출입문에는 “역사 인식과 사회적 감수성을 공감하기 위한 교육과 스타벅스 사명을 되새기는 브랜드 가치... 서울 용산구에 있는 스타벅스 신용산점은 22일 오후 2시45분께부터 매장 내 손님들에게 조기 영업 종료를...
2026-06-22,스타벅스,기타 이슈,"작년 102개 그룹 고용 192만명…증가율 0.4%, 4대 그룹은 '뒷걸음'",asiatime.co.kr,https://www.asiatime.co.kr/article/20260622500413,"이외 고용 톱10에는 ▲6위 SK하이닉스(3만4200명) ▲7위 이마트(2만5390명) ▲8위 LG디스플레이(2만4814명) ▲9위 SCK컴퍼니(2만2668명, 구 스타벅스코리아) ▲10위 삼성디스플레이(2만1076명) 순으로 작년 기준 고용..."
2026-06-22,스타벅스,기타 이슈,"[포토] 스타벅스, 오늘 매장 조기 폐점…전 직원 역사교육",incheonilbo.com,https://www.incheonilbo.com/news/articleView.html?idxno=1325644,▲ 22일 인천 시내 한 스타벅스 매장에 영업시간 변경 안내문이 게시돼 있다. 스타벅스 코리아는 '탱크데이' 마케팅 논란 이후 전 직원 대상 역사 인식·사회적 감수성 교육을 위해 국내 진출 이후 처음으로 전국...
2026-06-22,스타벅스,기타 이슈,"[김능구·장성철의 직언직썰 6월①] 지방선거 후 민주당, 친명·친청 갈...",polinews.co.kr,https://www.polinews.co.kr/news/articleView.html?idxno=734778,"그는 ""이른바 스타벅스 민심은 다수의 분석가들이 주목하는 사안이다. 기성세대에게는 미국·소비문화의 상징으로 인식되는 측면이 있으나, 젊은 세대에게는 일상적 공간으로 자리 잡았다""며 ""스타벅스 출입을 부정적으로..."
2026-06-22,스타벅스,혜택/프로모션/이벤트,"어머니 몫 커피 쿠폰 챙겼다가 '절도 혐의' 의사…법원 ""무죄""",yonhapnewstv.co.kr,http://www.yonhapnewstv.co.kr/news/AKR20260622171432sUB,"시술 환자들이 스타벅스 커피로 교환할 수 있도록 주사제 포장지 안에 쿠폰을 넣어놨던 것입니다. A 씨의 어머니는 A 씨가 봉직의로 근무하던 병원에서 주사제 3개를 시술받았지만, 나중에야 이런 이벤트 내용을 알게..."
2026-06-22,스타벅스,기타 이슈,"[포토] ""오늘은 조기 종료"" 스타벅스 매장, 약속대로 전 직원 교육 중",ttlnews.com,http://www.ttlnews.com/news/articleView.html?idxno=3118909,22일 서울의 한 스타벅스 매장에 영업시간 변경 안내문이 붙어 있다. 스타벅스 코리아는 '탱크데이' 마케팅 논란에 대한 기업 차원의 약속을 이행하기 위해 이날 오후 3시 스타벅스 전국 모든 매장 영업을 조기 종료하고...
2026-06-22,스타벅스,신제품 출시,"하나은행·서민금융진흥원, 청년 자산형성 돕는 '청년미래적금' 출시…...",fntoday.co.kr,https://www.fntoday.co.kr/news/articleView.html?idxno=386740,"최종 가입자 중 선착순 1만 명에게 스타벅스 쿠폰을 증정하고, 전체 가입자를 대상으로 추첨을 통해 배달의민족·올리브영·배스킨라빈스 등 인기 브랜드 모바일 상품권을 제공한다. 기존 '청년도약계좌' 고객이 환승..."
2026-06-22,스타벅스,기타 이슈,미·이란 '60일 협상' 첫발...코스피 대장주 25년 만에 교체,ytn.co.kr,https://www.ytn.co.kr/_ln/0102_202606221707468012,조금 전 3시에 전국 스타벅스가 영업을 조기 종료했습니다. 전 직원 역사 교육을 한다고 하더라고요. [김대호] 저도 1층에 스타벅스 커피 한잔 하고 와야 되는데 아주 그냥 셔터 문을 완전히 내려놨더라고요. 역시 정용진...
2026-06-22,스타벅스,기타 이슈,"'5·18 조롱 마케팅' 스타벅스, 조기 폐점하고 전 직원 역사 교육",kjmbc.co.kr,https://kjmbc.co.kr/NewsArticle/1524136,"지난달 5·18 민주화운동을 조롱했다는 비판을 받은 '탱크데이' 마케팅 논란과 관련해, 스타벅스 코리아가... 스타벅스는 재발 방지를 위해 마케팅 기획 단계부터 외부 자문과 다중 검증 체계를 도입하는 한편, 근현대..."
2026-06-22,스타벅스,기타 이슈,"'역사교육' 스벅…광주 시민사회 ""진정성 있는 사과 먼저""",newsis.com,https://www.newsis.com/view/NISX20260622_0003678854,"박기웅 이영주 기자 = 스타벅스 코리아가 전국 매장 영업을 조기 종료하고 전 직원을 대상으로 역사 인식... 있다""며 ""스타벅스 코리아는 진정성 있는 사과와 진상규명 의지를 보여야 한다""고 강조했다. 김순..."
2026-06-22,스타벅스,기타 이슈,"""오후 3시 전국 매장 셧다운""…스타벅스, 역사의식 제고 교육 진행",news.tvchosun.com,https://news.tvchosun.com/site/data/html_dir/2026/06/22/2026062290237.html,스타벅스코리아가 22일 오후 3시에 전국 모든 매장의 영업을 일제히 조기 종료했다. 매장 문을 닫은 대신 임직원들의 역사의식과 사회적 감수성을 제고하기 위한 전사적 교육을 진행했다. 스타벅스코리아가 영업을 조기...
2026-06-22,스타벅스,기타 이슈,"[간추린 경제] 1. 역사 인식 교육 2. ""전기요금 그대로""",imnews.imbc.com,https://imnews.imbc.com/replay/2026/nw1700/article/6831982_36981.html,지난달 '탱크데이' 마케팅 논란을 일으킨 스타벅스 코리아가 오늘 오후 영업을 조기 종료하고 직원 역사 인식 교육을 진행했습니다. 모기업 신세계그룹 정용진 회장도 오는 24일 사장단 회의에 앞서 교육을 받을...
2026-06-22,스타벅스,기타 이슈,"스타벅스, 창사 첫 전국 조기 폐점··· '역사 인식·사회적 감수성' 전...",mediafine.co.kr,https://www.mediafine.co.kr/news/articleView.html?idxno=81580,"스타벅스코리아가 마케팅 논란에 대한 후속 조치로 국내 진출 이후 처음으로 전국 매장의 영업을 조기 종료하고 전 임직원 대상 교육에 나섰다. 스타벅스코리아는 22일 오후 3시를 기점으로 전국 2,160여 개 매장의 영업을..."
2026-06-22,스타벅스,기타 이슈,커피 대신 역사교육…스타벅스 매장 가보니,economist.co.kr,https://economist.co.kr/article/view/ecn202606220051,“오후 3시 영업 종료인데 괜찮으실까요?” 22일 오전 2시30분께 서울 양천구의 한 스타벅스 매장. 스타벅스 현장 파트너들은 제품 결제에 앞서 고객들에게 안내 사항을 전달하느라 분주했다. 스타벅스코리아(SCK컴퍼니)가...
2026-06-22,스타벅스,기타 이슈,패왕차희 이어 루이싱까지… 中 프랜차이즈가 한국서 답 찾는 이유,biz.chosun.com,https://biz.chosun.com/distribution/food/2026/06/22/E5HGPQNGGVCH7E6GVVJQMDIEYE/?utm_source=naver&utm_medium=original&utm_campaign=biz,"한국 커피 시장은 스타벅스와 투썸플레이스, 메가MGC커피, 컴포즈커피 등 수많은 브랜드가 경쟁하는 대표적인 레드오션 시장으로 꼽힌다. 그만큼 맛과 품질, 가격 경쟁력은 물론 브랜드 경험까지 모두 검증받기 어렵다...."
2026-06-22,스타벅스,기타 이슈,"매장 멈춘 스타벅스, 브랜드 위기 속 '전면 쇄신'",straightnews.co.kr,https://www.straightnews.co.kr/news/articleView.html?idxno=305340,스타벅스코리아가 브랜드 역사상 처음으로 전 점포 영업을 오후 3시에 마감하며 '탱크데이' 논란에 대한... 22일 오후 광주 한 스타벅스 매장에 역사 인식 교육으로 영업시간을 변경한다는 안내문이 부착돼 있다. [사진...
2026-06-22,스타벅스,기타 이슈,[중부포토] 스타벅스코리아 전국 매장 조기 영업종료,joongboo.com,https://www.joongboo.com/news/articleView.html?idxno=363729408,스타벅스코리아가 전국 매장 조기 영업종료 후 임직원 대상 역사인식ㆍ사회적 감수성 교육을 진행한다고 밝힌 22일 오전 수원시내 한 스타벅스 매장에 영업시간 변경 안내문이 붙어 있다. 노민규기자
2026-06-22,스타벅스,기타 이슈,"""3시 마감합니다"" 스타벅스 전국 매장 셧다운…이용객 발길 돌려(종합)",yna.co.kr,https://www.yna.co.kr/view/AKR20260621046651030?input=1195m,기자 = 스타벅스코리아는 22일 오후 3시에 전국 모든 매장의 영업을 일제히 조기 종료했다. 지난달 발생한... 스타벅스코리아가 영업을 조기 종료하는 것은 지난 1999년 국내 1호점인 이화여대점을 개점한 이래 처음이다....
2026-06-22,스타벅스,기타 이슈,"신세계百, 스페셜티 카페 '카테고릭' 론칭",4th.kr,http://www.4th.kr/news/articleView.html?idxno=2113533,"그동안 이마트 계열의 베키아앤누보나 스타벅스 등 그룹 내 외부 법인 브랜드를 입점시켰던 것과 달리, 이번 '카테고릭'은 정용진 이마트 회장과 정유경 신세계 회장의 계열 분리 이후 신세계백화점 법인이 기획부터 제조..."
2026-06-22,스타벅스,기타 이슈,‘역사 인식 제고’ 위해 일제히 조기 마감한 스타벅스,m.skyedaily.com,https://m.skyedaily.com/news_view.html?ID=306387,"스카이데일리 이종원기자 = ▲ 역사 인식 제고 워크숍 진행을 위해 전국 스타벅스 매장이 오후 3시 조기 영업 종료를 선언한 22일 오후, 서울 시내의 한 매장 앞에서 시민이 단축 영업 안내문을 확인하고 있다. 스타벅스코리..."
