일자,브랜드,유형,제목,언론사,링크,요약
2026-06-09,컴포즈커피,혜택/프로모션/이벤트,"[영상] 성수동서 팬 만난 김원훈 ""인기 컵빙 맛보세요""",biz.newdaily.co.kr,https://biz.newdaily.co.kr/site/data/html/2026/06/09/2026060900164.html,뉴데일리 정상윤 기자 = 배우 김원훈이 9일 오전 서울 성동구 컴포즈커피 성수코리아IT점에서 열린 연유 수박 팥빙 무료 증정행사에서 포즈를 취하고 있다. 컴포즈커피는 9일부터 15일까지 일주일간 인기 컵빙 메뉴...
2026-06-09,컴포즈커피,신제품 출시,"[포토] 김원훈, 여름엔 ‘연유 수박 팥빙’",dt.co.kr,https://www.dt.co.kr/article/12066614?ref=naver,개그맨 김원훈이 9일 서울 성동구 컴포즈커피 성수코리아IT점에서 신제품 ‘연유 수박 팥빙’을 소개하고 있다. 컴포즈커피는 본격적인 여름을 맞아 오는 15일까지 일주일간 컵빙 메뉴 2종을 500원 할인하는...
2026-06-09,컴포즈커피,신제품 출시,[포토] ‘김원훈의 올 여름 더위 처방’,dt.co.kr,https://www.dt.co.kr/article/12066612?ref=naver,개그맨 김원훈이 9일 서울 성동구 컴포즈커피 성수코리아IT점에서 신제품 ‘연유 수박 팥빙’과 ‘인절미 컵빙’을 소개하고 있다. 컴포즈커피는 본격적인 여름을 맞아 오는 15일까지 일주일간 컵빙 메뉴 2종을 500원...
2026-06-09,컴포즈커피,신제품 출시,"[포토] 컴포즈커피, 15일까지 컵빙 500원 할인",dt.co.kr,https://www.dt.co.kr/article/12066610?ref=naver,개그맨 김원훈이 9일 서울 성동구 컴포즈커피 성수코리아IT점에서 신제품 ‘연유 수박 팥빙’과 ‘인절미 컵빙’을 소개하고 있다. 컴포즈커피는 본격적인 여름을 맞아 오는 15일까지 일주일간 컵빙 메뉴 2종을 500원...
2026-06-09,컴포즈커피,혜택/프로모션/이벤트,[포토] 여름은 팥빙·컵빙의 계절,enewstoday.co.kr,http://www.enewstoday.co.kr/news/articleView.html?idxno=2437116,9일 오전 서울 성동구 컴포즈커피 성수코리아IT점에서 열린 '연유 수박 팥빙 무료 증정 행사 기념 포토세션'에서 개그맨 김원훈(오른쪽)이 연유 수박 팥빙과 인절미 컵빙을 들고 포즈를 취하고 있다.
2026-06-09,컴포즈커피,신제품 출시,"[포토] 컴포즈커피, 김원훈과 함께 여름맞이 컵빙 할인 프로모션",dt.co.kr,https://www.dt.co.kr/article/12066609?ref=naver,개그맨 김원훈이 9일 서울 성동구 컴포즈커피 성수코리아IT점에서 신제품 ‘연유 수박 팥빙’과 ‘인절미 컵빙’을 소개하고 있다. 컴포즈커피는 본격적인 여름을 맞아 오는 15일까지 일주일간 컵빙 메뉴 2종을 500원...
2026-06-09,컴포즈커피,신제품 출시,[포토] 성수동 등장한 김원훈 '일주일간 컵빙 할인 받으세요',biz.newdaily.co.kr,https://biz.newdaily.co.kr/site/data/html/2026/06/09/2026060900163.html,뉴데일리 정상윤 기자 = 컴포즈커피가 9일 오전 서울 성동구 성수코리아IT점에서 여름 신메뉴의 인기에 보답하고자 ‘김원훈과 함께하는 연유 수박 팥빙 무료 증정 행사’를 진행했다. 컴포즈커피는 9일부터 15일까지...
2026-06-09,컴포즈커피,신제품 출시,"[포토] 컴포즈커피, 김원훈과 함께 컵빙 할인 프로모션",dt.co.kr,https://www.dt.co.kr/article/12066608?ref=naver,개그맨 김원훈이 9일 서울 성동구 컴포즈커피 성수코리아IT점에서 신제품 ‘연유 수박 팥빙’과 ‘인절미 컵빙’을 소개하고 있다. 컴포즈커피는 본격적인 여름을 맞아 오는 15일까지 일주일간 컵빙 메뉴 2종을 500원...
2026-06-09,컴포즈커피,혜택/프로모션/이벤트,"[포토] 김원훈 ""연유 수박 팥빙 한모금 할까?""",enewstoday.co.kr,http://www.enewstoday.co.kr/news/articleView.html?idxno=2437115,9일 오전 서울 성동구 컴포즈커피 성수코리아IT점에서 열린 '연유 수박 팥빙 무료 증정 행사 기념 포토세션'에서 개그맨 김원훈(오른쪽)이 연유 수박 팥빙을 들고 포즈를 취하고 있다.
2026-06-09,컴포즈커피,혜택/프로모션/이벤트,[포토] '연유 수박 팥빙'을 들고,enewstoday.co.kr,http://www.enewstoday.co.kr/news/articleView.html?idxno=2437113,9일 오전 서울 성동구 컴포즈커피 성수코리아IT점에서 열린 '연유 수박 팥빙 무료 증정 행사 기념 포토세션'에서 개그맨 김원훈(오른쪽)이 연유 수박 팥빙을 들고 포즈를 취하고 있다.
2026-06-09,컴포즈커피,혜택/프로모션/이벤트,[포토] 김원훈이 소개하는 인절미 컵빙,enewstoday.co.kr,http://www.enewstoday.co.kr/news/articleView.html?idxno=2437112,9일 오전 서울 성동구 컴포즈커피 성수코리아IT점에서 열린 '연유 수박 팥빙 무료 증정 행사 기념 포토세션'에서 개그맨 김원훈(오른쪽)이 인절미 컵빙을 소개하고 있다.
2026-06-09,컴포즈커피,혜택/프로모션/이벤트,김원훈과 함께하는 컴포즈 할인 행사,sedaily.com,https://www.sedaily.com/article/20053511?ref=naver,9일 서울 성동구 컴포즈커피 성수코리아IT점에서 개그맨 김원훈이 직원과 함께 오는 15일까지 일주일간 컵빙 메뉴 2종을 500원 할인하는 프로모션을 홍보하고 있다. 성형주 기자 2026.06.09
2026-06-09,컴포즈커피,혜택/프로모션/이벤트,컴포즈 컵빙 오는 15일까지 할인,sedaily.com,https://www.sedaily.com/article/20053510?ref=naver,9일 서울 성동구 컴포즈커피 성수코리아IT점에서 개그맨 김원훈이 직원과 함께 오는 15일까지 일주일간 컵빙 메뉴 2종을 500원 할인하는 프로모션을 홍보하고 있다. 성형주 기자 2026.06.09
2026-06-09,컴포즈커피,혜택/프로모션/이벤트,"[포토] 김원훈 ""여름에는 수박 팥빙이죠""",enewstoday.co.kr,http://www.enewstoday.co.kr/news/articleView.html?idxno=2437108,9일 오전 서울 성동구 컴포즈커피 성수코리아IT점에서 열린 '연유 수박 팥빙 무료 증정 행사 기념 포토세션'에서 개그맨 김원훈(오른쪽)이 연유 수박 팥빙을 들고 포즈를 취하고 있다.
2026-06-09,컴포즈커피,신제품 출시,"[포토] 컴포즈커피, 개그맨 김원훈과 함께하는 '연유 수박 팥빙 무료 증...",ajunews.com,https://www.ajunews.com/view/20260609122855882,아주경제=유대길 기자 dbeorlf123@ajunews.com 개그맨 김원훈이 9일 오전 서울 성동구 컴포즈커피 성수코리아IT점에서 신제품 '연유 수박 팥빙'과 '인절미 컵빙'을 소개하고 있다. 이날 컴포즈커피는 김원훈과 함께한...
2026-06-09,컴포즈커피,신제품 출시,"[포토] 김원훈, 올여름엔 '연유 수박 팥빙'",ajunews.com,https://www.ajunews.com/view/20260609122651880,아주경제=유대길 기자 dbeorlf123@ajunews.com 개그맨 김원훈이 9일 오전 서울 성동구 컴포즈커피 성수코리아IT점에서 신제품 '연유 수박 팥빙'을 소개하고 있다. 이날 컴포즈커피는 김원훈과 함께한 디지털 캠페인...
2026-06-09,컴포즈커피,혜택/프로모션/이벤트,"김원훈, 빨리 마셔야지",thepowernews.co.kr,https://www.thepowernews.co.kr/view.php?ud=2026060912280466872d6fc79969_7,9일 오전 서울 성동구 컴포즈커피 성수코리아IT점에서 개그맨 김원훈과 함께하는 ‘연유 수박 팥빙 무료 증정 행사’ 가 진행되었다. 김원훈이 포즈를 취하고 있다. 최수영 더파워 기자
2026-06-09,컴포즈커피,혜택/프로모션/이벤트,"김원훈, 한입에 쏙",thepowernews.co.kr,https://www.thepowernews.co.kr/view.php?ud=2026060912290855112d6fc79969_7,9일 오전 서울 성동구 컴포즈커피 성수코리아IT점에서 개그맨 김원훈과 함께하는 ‘연유 수박 팥빙 무료 증정 행사’ 가 진행되었다. 김원훈이 포즈를 취하고 있다. 최수영 더파워 기자
2026-06-09,컴포즈커피,혜택/프로모션/이벤트,"김원훈, 미소 보이면서 시원하게",thepowernews.co.kr,https://www.thepowernews.co.kr/view.php?ud=2026060912260842032d6fc79969_7,9일 오전 서울 성동구 컴포즈커피 성수코리아IT점에서 개그맨 김원훈과 함께하는 ‘연유 수박 팥빙 무료 증정 행사’ 가 진행되었다. 김원훈이 포즈를 취하고 있다. 최수영 더파워 기자
2026-06-09,컴포즈커피,혜택/프로모션/이벤트,"김원훈, 미소가 저절로",thepowernews.co.kr,https://www.thepowernews.co.kr/view.php?ud=2026060912272144882d6fc79969_7,9일 오전 서울 성동구 컴포즈커피 성수코리아IT점에서 개그맨 김원훈과 함께하는 ‘연유 수박 팥빙 무료 증정 행사’ 가 진행되었다. 김원훈이 포즈를 취하고 있다. 최수영 더파워 기자
2026-06-09,컴포즈커피,신제품 출시,"[포토]컴포즈커피, 개그맨 김원훈과 함께하는 여름 프로모션 실시",edaily.co.kr,https://www.edaily.co.kr/news/newspath.asp?newsid=03837606645480080,개그맨 김원훈이 9일 서울 성동구 성수동 컴포즈커프 성수코리아IT점에서 열린 컴포즈커피 ‘연유 수박 팥빙’ 무료 증정 행사에서 여름 인기 메뉴인 ‘연유 수박 팥빙’과 ‘인절미 컵빙’을 선보이고 있다....
2026-06-09,컴포즈커피,혜택/프로모션/이벤트,"김원훈, 무더위 시원하게",thepowernews.co.kr,https://www.thepowernews.co.kr/view.php?ud=2026060912242863572d6fc79969_7,9일 오전 서울 성동구 컴포즈커피 성수코리아IT점에서 개그맨 김원훈과 함께하는 ‘연유 수박 팥빙 무료 증정 행사’ 가 진행되었다. 김원훈이 포즈를 취하고 있다. 최수영 더파워 기자
2026-06-09,컴포즈커피,신제품 출시,"[포토]김원훈, 컴포즈커피에서 컵빙 드셔보세요~",edaily.co.kr,https://www.edaily.co.kr/news/newspath.asp?newsid=03834326645480080,개그맨 김원훈이 9일 서울 성동구 성수동 컴포즈커프 성수코리아IT점에서 열린 컴포즈커피 ‘연유 수박 팥빙’ 무료 증정 행사에서 여름 인기 메뉴인 ‘연유 수박 팥빙’과 ‘인절미 컵빙’을 선보이고 있다....
2026-06-09,컴포즈커피,신제품 출시,"[포토]컴포즈커피, 김원훈과 함께 여름맞이 컵빙 할인 프로모션 실시",edaily.co.kr,https://www.edaily.co.kr/news/newspath.asp?newsid=03831046645480080,개그맨 김원훈이 9일 서울 성동구 성수동 컴포즈커프 성수코리아IT점에서 열린 컴포즈커피 ‘연유 수박 팥빙’ 무료 증정 행사에서 여름 인기 메뉴인 ‘연유 수박 팥빙’과 ‘인절미 컵빙’을 선보이고 있다....
2026-06-09,컴포즈커피,신제품 출시,[포토]수박 먹는 개그맨 김원훈,edaily.co.kr,https://www.edaily.co.kr/news/newspath.asp?newsid=03827766645480080,개그맨 김원훈이 9일 서울 성동구 성수동 컴포즈커프 성수코리아IT점에서 열린 컴포즈커피 ‘연유 수박 팥빙’ 무료 증정 행사에서 여름 인기 메뉴인 ‘연유 수박 팥빙’과 ‘인절미 컵빙’을 선보이고 있다....
2026-06-09,컴포즈커피,신제품 출시,"[포토]컴포즈커피, 여름 프로모션 실시",edaily.co.kr,https://www.edaily.co.kr/news/newspath.asp?newsid=03824486645480080,개그맨 김원훈이 9일 서울 성동구 성수동 컴포즈커프 성수코리아IT점에서 열린 컴포즈커피 ‘연유 수박 팥빙’ 무료 증정 행사에서 여름 인기 메뉴인 ‘연유 수박 팥빙’과 ‘인절미 컵빙’을 선보이고 있다....
2026-06-09,컴포즈커피,혜택/프로모션/이벤트,"컴포즈커피, 김원훈과 함께 컵빙 할인 프로모션",yna.co.kr,https://www.yna.co.kr/view/PYH20260609109800013?input=1196m,9일 서울 성동구 컴포즈커피 성수코리아IT점에서 개그맨 김원훈이 직원과 함께 오는 15일까지 일주일간 컵빙 메뉴 2종을 500원 할인하는 프로모션을 홍보하고 있다. 2026.6.9
2026-06-09,컴포즈커피,혜택/프로모션/이벤트,"컴포즈커피, 김원훈과 함께 컵빙 할인 프로모션",yna.co.kr,https://www.yna.co.kr/view/PYH20260609109900013?input=1196m,9일 서울 성동구 컴포즈커피 성수코리아IT점에서 개그맨 김원훈이 직원과 함께 오는 15일까지 일주일간 컵빙 메뉴 2종을 500원 할인하는 프로모션을 홍보하고 있다. 2026.6.9
2026-06-09,컴포즈커피,혜택/프로모션/이벤트,"컴포즈커피, 김원훈과 함께 컵빙 할인 프로모션",yna.co.kr,https://www.yna.co.kr/view/PYH20260609109500013?input=1196m,9일 서울 성동구 컴포즈커피 성수코리아IT점에서 개그맨 김원훈이 직원과 함께 오는 15일까지 일주일간 컵빙 메뉴 2종을 500원 할인하는 프로모션을 홍보하고 있다. 2026.6.9
2026-06-09,컴포즈커피,혜택/프로모션/이벤트,"컴포즈커피, 김원훈과 함께 컵빙 할인 프로모션",yna.co.kr,https://www.yna.co.kr/view/PYH20260609109700013?input=1196m,9일 서울 성동구 컴포즈커피 성수코리아IT점에서 개그맨 김원훈이 직원과 함께 오는 15일까지 일주일간 컵빙 메뉴 2종을 500원 할인하는 프로모션을 홍보하고 있다. 2026.6.9
2026-06-09,컴포즈커피,혜택/프로모션/이벤트,"컴포즈커피, 김원훈과 함께 컵빙 할인 프로모션",yna.co.kr,https://www.yna.co.kr/view/PYH20260609109600013?input=1196m,9일 서울 성동구 컴포즈커피 성수코리아IT점에서 개그맨 김원훈이 직원과 함께 오는 15일까지 일주일간 컵빙 메뉴 2종을 500원 할인하는 프로모션을 홍보하고 있다. 2026.6.9
2026-06-09,컴포즈커피,혜택/프로모션/이벤트,"컴포즈커피, 김원훈과 함께 컵빙 할인 프로모션",yna.co.kr,https://www.yna.co.kr/view/PYH20260609109400013?input=1196m,9일 서울 성동구 컴포즈커피 성수코리아IT점에서 개그맨 김원훈이 직원과 함께 오는 15일까지 일주일간 컵빙 메뉴 2종을 500원 할인하는 프로모션을 홍보하고 있다. 2026.6.9
2026-06-09,컴포즈커피,혜택/프로모션/이벤트,"컴포즈커피, 15일까지 컵빙 500원 할인",yna.co.kr,https://www.yna.co.kr/view/PYH20260609109100013?input=1196m,9일 서울 성동구 컴포즈커피 성수코리아IT점에서 개그맨 김원훈이 오는 15일까지 500원 할인하는 컵빙 메뉴 2종을 홍보하고 있다. 2026.6.9
2026-06-09,컴포즈커피,혜택/프로모션/이벤트,"컴포즈커피, 김원훈과 함께 컵빙 할인 프로모션",yna.co.kr,https://www.yna.co.kr/view/PYH20260609109300013?input=1196m,9일 서울 성동구 컴포즈커피 성수코리아IT점에서 개그맨 김원훈이 직원과 함께 오는 15일까지 일주일간 컵빙 메뉴 2종을 500원 할인하는 프로모션을 홍보하고 있다. 2026.6.9
2026-06-09,컴포즈커피,신제품 출시,"김원훈, 컴포즈커피 여름 컵빙 들고 시원한 미소",news1.kr,https://www.news1.kr/photos/7949680,개그맨 김원훈(오른쪽)이 9일 서울 성동구 컴포즈커피 성수코리아IT점에서 열린 컴포즈커피 ‘연유 수박 팥빙’ 무료 증정 행사에서 여름 인기 메뉴인 ‘연유 수박 팥빙’과 ‘인절미 컵빙’을 선보이고 있다....
2026-06-09,컴포즈커피,신제품 출시,"컴포즈커피, 15일까지 컵빙 2종 500원 할인 이벤트",news1.kr,https://www.news1.kr/photos/7949670,개그맨 김원훈(오른쪽)이 9일 서울 성동구 컴포즈커피 성수코리아IT점에서 열린 컴포즈커피 ‘연유 수박 팥빙’ 무료 증정 행사에서 여름 인기 메뉴인 ‘연유 수박 팥빙’과 ‘인절미 컵빙’을 선보이고 있다....
2026-06-09,컴포즈커피,신제품 출시,"컴포즈커피, 15일까지 컵빙 2종 500원 할인 이벤트",news1.kr,https://www.news1.kr/photos/7949666,개그맨 김원훈(오른쪽)이 9일 서울 성동구 컴포즈커피 성수코리아IT점에서 열린 컴포즈커피 ‘연유 수박 팥빙’ 무료 증정 행사에서 여름 인기 메뉴인 ‘인절미 컵빙’을 선보이고 있다. 2026.6.9/뉴스1
2026-06-09,컴포즈커피,신제품 출시,김원훈의 올 여름 더위 처방,news1.kr,https://www.news1.kr/photos/7949644,개그맨 김원훈(오른쪽)이 9일 서울 성동구 컴포즈커피 성수코리아IT점에서 열린 컴포즈커피 ‘연유 수박 팥빙’ 무료 증정 행사에서 여름 인기 메뉴인 ‘인절미 컵빙’을 선보이고 있다. 컴포즈커피는 본격적인...
2026-06-09,컴포즈커피,신제품 출시,김원훈이 추천하는 여름 간식…인절미 컵빙 눈길,news1.kr,https://www.news1.kr/photos/7949648,개그맨 김원훈이 9일 서울 성동구 컴포즈커피 성수코리아IT점에서 열린 컴포즈커피 ‘연유 수박 팥빙’ 무료 증정 행사에서 여름 인기 메뉴인 ‘인절미 컵빙’을 선보이고 있다. 컴포즈커피는 본격적인 여름을...
2026-06-09,컴포즈커피,혜택/프로모션/이벤트,"김원훈, 여름엔 수박이 최고",news1.kr,https://www.news1.kr/photos/7949630,개그맨 김원훈(오른쪽)이 9일 서울 성동구 컴포즈커피 성수코리아IT점에서 열린 컴포즈커피 ‘연유 수박 팥빙’ 무료 증정 행사에서 포즈를 취하고 있다. 2026.6.9/뉴스1
2026-06-09,컴포즈커피,신제품 출시,"컴포즈커피, 개그맨 김원훈과 컵빙 2종 할인 프로모션",newsis.com,https://www.newsis.com/view/NISI20260609_0021313725,개그맨 김원훈이 9일 오전 서울 성동구 컴포즈커피 성수코리아 IT점에서 '연유 수박 팥빙'과 인절미 컵빙'을 선보이고 있다. 컴포즈커피는 본격적인 여름을 맞아 오는 15일까지 일주일 간 컵빙 2종을 500원...
2026-06-09,컴포즈커피,신제품 출시,"컴포즈커피, 개그맨 김원훈과 컵빙 2종 할인 프로모션",newsis.com,https://www.newsis.com/view/NISI20260609_0021313724,개그맨 김원훈이 9일 오전 서울 성동구 컴포즈커피 성수코리아 IT점에서 '연유 수박 팥빙'과 인절미 컵빙'을 선보이고 있다. 컴포즈커피는 본격적인 여름을 맞아 오는 15일까지 일주일 간 컵빙 2종을 500원...
2026-06-09,컴포즈커피,신제품 출시,"개그맨 김원훈, 컴포즈커피 컵빙 2종 할인 프로모션",newsis.com,https://www.newsis.com/view/NISI20260609_0021313720,개그맨 김원훈이 9일 오전 서울 성동구 컴포즈커피 성수코리아 IT점에서 '연유 수박 팥빙'과 인절미 컵빙'을 선보이고 있다. 컴포즈커피는 본격적인 여름을 맞아 오는 15일까지 일주일 간 컵빙 2종을 500원...
2026-06-09,컴포즈커피,신제품 출시,"개그맨 김원훈, 여름 맞이 컴포즈커피 컵빙 프로모션",newsis.com,https://www.newsis.com/view/NISI20260609_0021313721,개그맨 김원훈이 9일 오전 서울 성동구 컴포즈커피 성수코리아 IT점에서 '연유 수박 팥빙'과 인절미 컵빙'을 선보이고 있다. 컴포즈커피는 본격적인 여름을 맞아 오는 15일까지 일주일 간 컵빙 2종을 500원...
